folio,trim,unidad,region,ciudad,punto,turno,sexo,edad,nacio,origen,viveloc,paisvive,razon,trabaja,regresa,p1,p1_1,p1_1_1,p1_1_1_1_1,p1_1_1_1_2,p1_2,p2,p2_1,p2_1_1a,p2_1_1n,p2_1_2a,p2_1_2n,p3,p4,p4_1,p5,p6,p7,p8,p8_1,p9,p9_1_1,p9_1_2,p9_1_3,p9_2,p9_3,p10p,p10e,p10m,p10u,p11,p11_1p,p11_1e,p11_1m,p11_1u,p11_1u_b,p12,p13,p13_1_1,p13_1_2,p13_1_3,p13_1_4,p13_1_5,p13_1_6,p13_1_7,p13_1_8,p13_1_9,p13_1_10,p14,p14_1,p14_2,p14_3,p14_3_1c,p14_3_1t,p14_4,p15_1,p15_2,p15_3,p15_4,p15_4_1,p15_5,p15_6,p15_7c,p15_7u,p15_7t,p15_8,p15_9,p15_10,p15_11,p15_12_1,p15_12_2,p15_12_3,p15_12_4,p15_12_5,p15_12_6,p15_12_7,p15_13,p15_13_1_1,p15_13_1_2,p16_1,p16_2,p16_3,p17,p18,p19,p19_1,p20c,p20t,p20_1_0_1,p20_1_0_2,p20_1_0_3,p20_1_0_4,p20_1_0_5,p20_1_0_6,p20_2,p20_3,p20_4,p20_4_1,p21,p21_1,p21_2,p21_3,p22,p22_1,p22_2c,p22_2u,p23,p24,p24_1,p25,p25_1es,p25_1cn,p25_1cd,p25_2_1,p25_2_2,p25_2_3,p25_2_4,p25_2_5,p25_3,p26c,p26t,p27,p27_1,p27_2,p27_3c,p27_3t,p28_1,p28_2,p28_3,p28_4,p29,p29_1,p30,p30_1,p31,p32,p33,p34,p34_1,p35,p36,p37,p37_1_1,p37_1_2,p37_1_3,p37_1_4,p37_1_5,p37_1_6,p38_1,p38_2,p38_3,p38_4,p39_1,p39_2,p39_3,oficio_origen,nivel,lug_des,filtro,estrato,upm,ponfin3
212203,1,72003,4,1,1,2,1,35,1,-2,2,1,7,-8,-8,1,0,-10,-10,-10,0,1,1,6,1,-14,-14,1,2,2,6,2,1,1,-17,4,2,2,0,2,1,1,21,21055,1,1,-20,-20,-20,-20,1,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,712,5,-30,2,-31,7,6,1300,1,3,99,1,236,1,2,2,-32,2,2,2,2,2,-33,-33,712,996,996,2,1,-34,-34,777,7,2,1,2,1,2,1,1,4,1,3,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,3,2,2,1,41012,41012072003,103.302545363346
415903,1,152003,2,1,4,2,1,47,1,-2,2,1,4,2,2,0,-9,-9,-9,-9,-9,1,1,3,2,-15,-15,-15,2,2,3,2,5,1,-17,8,4,4,0,4,1,1,11,11020,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,3,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,1,5,6,712,713,524,2,3,2,1996,2,1,2,1,1,1,2,2,2,0,-36,-36,1,1,280270001,2,2,-39,-39,-39,1,1,2,1,48,48029,4802965000,2,2,2,1,2,1,777,7,1,4,1,7,6,2,2,2,2,2,2,40,1994,2020,2,2,2,-48,6,2,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,4,3,1,21042,21042152003,104.696155018709
417603,1,152003,2,1,4,2,1,29,1,-2,2,1,4,2,2,0,-9,-9,-9,-9,-9,1,1,3,3,-15,-15,-15,2,2,5,2,5,1,-17,3,0,3,0,2,1,1,5,5005,97,1,-20,-20,-20,-20,97,1,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,2,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,712,713,264,2,3,2,2019,3,1,2,1,2,2,2,2,1,4,-36,-36,1,1,280270001,2,2,-39,-39,-39,1,1,2,1,48,48479,4847922905,2,2,2,2,2,1,3,5,1,3,1,5,6,2,2,2,2,2,2,3,2016,2019,2,1,1,236,5,2,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,6,3,1,21042,21042152003,104.696155018709
53803,1,32003,4,1,3,1,1,25,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,2,3,-15,-15,-15,2,2,6,2,6,2,2,4,0,4,0,3,2,1,8,8017,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,922,1,2,2,-31,8,6,950,1,3,1,2,236,7,2,2,-32,2,2,2,2,3,-33,-33,712,996,996,2,1,-34,-34,997,97,2,1,2,2,2,2,1,0,1,2,1,1,80370001,3,2,-39,-39,-39,2,-40,2,1,48,48141,4814124000,3,3,2,2,1,1,777,7,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,3,5,3,1,41031,41031032003,113.997311984564
591502,1,222002,2,1,4,3,1,45,1,-2,2,1,4,2,2,0,-9,-9,-9,-9,-9,1,1,3,3,-15,-15,-15,2,2,3,2,5,1,-17,7,3,4,0,2,1,1,19,19039,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,3,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,1,3,4,712,713,996,2,1,-34,-34,2,1,1,1,1,1,1,1,2,0,-36,-36,1,1,280270001,5,2,-39,-39,-39,1,1,2,1,48,48029,4802965000,2,2,2,1,2,1,777,7,1,4,1,6,6,2,2,2,2,2,2,40,2014,2020,2,2,1,236,5,2,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,6,3,1,21043,21043222002,128.754133465059
596102,1,222002,2,1,4,3,1,28,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,2,2,-15,-15,-15,2,2,6,2,6,2,3,5,1,4,0,2,2,1,19,19011,97,1,-20,-20,-20,-20,97,1,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,7,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,712,996,996,2,1,-34,-34,1,5,2,1,2,2,2,2,1,4,1,2,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,3,2,1,21043,21043222002,128.754133465059
286503,1,92003,4,1,3,1,1,43,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,6,1,-14,-14,1,2,2,6,2,5,1,-17,4,2,2,0,1,1,1,8,8036,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,712,5,-30,2,-31,8,6,1500,1,3,98,1,236,7,2,2,-32,2,2,2,2,3,-33,-33,712,996,996,3,1,-34,-34,1,5,2,1,2,2,2,2,1,4,1,2,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,3,2,2,1,41031,41031092003,132.446002803894
256901,1,122001,4,1,3,1,1,21,1,-2,2,1,7,-8,-8,2,0,-10,-10,-10,0,1,1,3,2,-15,-15,-15,2,2,6,2,6,2,2,6,1,5,0,3,2,1,30,30193,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,922,1,2,2,-31,7,6,1000,1,3,1,2,236,7,2,2,-32,2,2,2,2,3,-33,-33,712,998,998,2,1,-34,-34,997,97,2,1,2,2,2,2,2,2,2,-37,1,1,80370001,3,2,-39,-39,-39,2,-40,97,1,8,8031,803120000,3,2,2,2,1,1,777,7,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,3,4,3,1,41031,41031122001,143.17656768376
328601,1,132001,4,1,1,2,2,25,1,-2,2,1,4,2,2,2,0,-10,-10,-10,1,1,1,1,2,-15,-15,-15,2,2,6,2,1,1,-17,2,0,2,0,2,1,1,21,21019,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,712,5,-30,2,-31,8,6,1300,1,3,98,1,236,7,2,2,98,2,2,2,2,3,-33,-33,712,998,998,2,1,-34,-34,8,1,2,1,2,2,2,2,2,0,-36,-36,1,1,80370001,3,2,-39,-39,-39,2,-40,2,1,4,4013,401355000,2,2,2,1,2,1,777,7,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,3,3,3,1,41012,41012132001,148.57307643589
448402,1,182002,4,1,3,1,1,37,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,6,1,-14,-14,1,2,2,6,2,5,1,-17,4,2,2,0,2,1,1,32,32056,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,712,5,-30,2,-31,8,6,1500,1,3,98,1,236,7,2,2,-32,2,2,2,2,3,-33,-33,712,996,996,2,1,-34,-34,997,97,2,1,2,1,2,1,1,4,1,3,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,3,2,2,1,41031,41031182002,148.659596945076
479701,1,162001,4,1,1,2,1,28,1,-2,2,1,7,-8,-8,3,0,-10,-10,-10,1,1,1,6,1,-14,-14,1,1,1,6,1,6,2,2,7,2,5,0,3,2,1,4,4002,2,1,-20,-20,-20,-20,2,1,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,922,3,2,2,-31,8,6,9999998,98,98,98,2,236,7,2,2,-32,2,2,2,2,2,-33,-33,712,996,996,2,1,-34,-34,997,97,2,1,2,2,2,2,2,5,2,-37,1,1,80370001,3,1,3,9999998,98,2,-40,2,1,35,35001,3500102000,3,3,2,2,1,1,777,7,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,3,2,3,1,41012,41012162001,156.048451343337
73002,1,32002,4,1,1,3,1,68,1,-2,2,1,3,2,2,2,0,-10,-10,-10,2,1,1,1,1,-14,-14,2,2,2,6,2,5,2,4,4,0,2,2,2,2,1,14,14039,2,1,-20,-20,-20,-20,2,2,1,2,1,2,1,2,2,1,2,2,2,2,1,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,712,996,996,4,1,-34,-34,6,3,2,1,2,2,2,2,1,4,2,-37,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,3,1,2,1,2,2,2,2,1,2,1,2,2,2,2,-1,1,2,1,41013,41013032002,158.149203651638
3403,1,12003,2,1,3,2,1,37,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,2,2,-15,-15,-15,2,2,6,2,5,1,-17,7,3,4,0,2,1,1,24,24020,2,1,-20,-20,-20,-20,2,1,1,2,2,2,2,1,2,2,2,2,2,1,-23,2,2,5,3,2,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,3,-33,-33,712,713,996,1,1,-34,-34,1,2,2,1,1,2,2,2,2,3,2,-37,1,1,280270001,5,2,-39,-39,-39,2,-40,7,2,-42,-42,-42,-42,-42,-42,-42,-42,2,777,7,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,3,3,1,21032,21032012003,170.727796132254
4003,1,12003,2,1,3,2,1,33,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,2,-15,-15,-15,2,2,6,2,5,1,-17,5,3,2,0,1,1,1,19,19005,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,2,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,712,731,996,2,20,2,2020,1,5,2,1,1,2,2,2,1,4,1,2,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,4,2,1,21032,21032012003,170.727796132254
545903,1,192003,4,1,1,3,1,35,1,-2,2,1,4,2,2,2,0,-10,-10,-10,1,1,1,6,1,-14,-14,1,2,2,6,2,5,1,-17,4,2,2,0,1,1,1,20,20044,2,1,-20,-20,-20,-20,2,1,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,922,1,2,2,-31,8,6,800,1,3,1,2,236,7,2,2,-32,2,2,2,2,2,-33,-33,712,996,996,2,1,-34,-34,4,1,2,1,2,2,2,2,2,0,-36,-36,1,1,80370001,3,2,-39,-39,-39,2,-40,2,1,8,8041,804116000,2,2,2,2,1,1,777,7,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,3,2,3,1,41013,41013192003,226.182931651323
336203,1,112003,4,1,2,3,1,25,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,1,2,-15,-15,-15,2,2,6,2,6,2,2,6,2,4,0,2,2,1,8,8032,2,1,-20,-20,-20,-20,2,2,1,1,1,2,1,2,2,1,2,1,2,1,-23,2,2,3,3,1,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,2,-33,-33,712,951,834,2,1,-34,-34,2,5,2,1,2,2,2,2,1,4,1,2,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,3,2,1,41023,41023112003,235.476801608048
61902,1,32002,4,1,1,2,1,47,1,-2,2,1,3,2,2,0,-9,-9,-9,-9,-9,1,1,2,2,-15,-15,-15,2,2,6,2,5,1,-17,5,1,4,0,2,1,1,9,9010,2,2,1,9,9011,2,2,1,1,1,1,2,1,2,2,1,2,1,2,1,-23,2,2,2,3,1,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,3,-33,-33,712,713,996,2,1,-34,-34,8,5,2,1,2,2,2,2,1,4,1,2,1,2,80370001,3,1,3,3000,2,2,-40,2,1,8,8031,803120000,2,2,2,1,2,1,6,5,2,-43,-43,-43,-43,2,2,2,2,2,2,2,1988,1995,1,2,1,511,4,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,3,3,1,41012,41012032002,348.612897903559
53703,1,32003,4,1,3,1,1,33,1,-2,2,1,4,2,2,4,0,-10,-10,-10,1,1,1,3,2,-15,-15,-15,2,2,6,2,1,1,-17,4,2,2,0,2,1,1,10,10013,1,1,-20,-20,-20,-20,1,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,712,5,-30,2,-31,6,6,1200,1,3,98,1,236,7,2,2,-32,2,2,2,2,3,-33,-33,712,996,996,2,1,-34,-34,5,1,2,1,2,2,2,2,2,0,-36,-36,1,1,80370001,3,2,-39,-39,-39,2,-40,2,1,35,35041,3504159260,2,2,2,2,1,1,777,7,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,3,4,3,1,41031,41031032003,670.572423422886
20202,1,12002,7,1,1,1,1,32,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,2,-15,-15,-15,2,2,6,2,1,1,-17,4,2,2,0,1,1,1,14,14039,2,1,-20,-20,-20,-20,2,1,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,712,5,-30,2,-31,8,6,1800,1,3,3,2,236,7,2,2,-32,2,2,2,2,98,98,98,712,996,996,2,1,-34,-34,4,5,2,2,2,1,2,1,2,5,1,2,1,2,20040001,5,2,-39,-39,-39,1,2,2,2,-42,-42,-42,-42,-42,-42,-42,-42,2,777,7,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,3,4,3,1,71011,71011012002,1366.01691463036
426403,1,142003,7,1,2,3,1,48,1,-2,2,1,5,2,2,0,-9,-9,-9,-9,-9,1,1,6,1,-14,-14,1,2,2,6,2,2,2,6,5,0,3,2,1,1,1,12,12075,2,1,-20,-20,-20,-20,2,1,1,2,1,2,2,2,2,2,2,2,2,1,-23,2,1,-26,-26,-26,712,1,2,2,-31,9,6,2000,1,3,3,4,236,4,2,2,-32,2,2,1,1,2,-33,-33,712,719,996,1,1,-34,-34,777,7,2,1,2,1,1,1,1,4,1,2,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,2,2002,2018,1,1,1,236,3,2,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,3,2,2,1,71023,71023142003,5164.99540459785
67103,1,42003,5,1,3,2,1,24,1,-2,2,1,7,-8,-8,2,0,-10,-10,-10,0,1,1,2,8,-15,-15,-15,2,2,6,2,5,1,-17,4,1,2,1,2,1,1,26,26058,1,1,-20,-20,-20,-20,1,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,199,1,1,1,2,10,6,6500,1,3,2,3,464,1,2,2,-32,2,2,2,2,2,-33,-33,710,996,996,3,97,2,2020,8,1,2,1,2,2,2,2,1,0,-36,-36,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,1,6,1,10,6,2,2,2,2,2,2,1,-47,2010,2,1,2,-48,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,6,7,2,1,51032,51032042003,108.991984474797
636201,1,222001,4,1,3,2,1,32,1,-2,2,1,5,2,2,0,-9,-9,-9,-9,-9,1,1,3,2,-15,-15,-15,2,2,6,2,6,2,2,4,0,3,1,2,2,1,7,7004,1,1,-20,-20,-20,-20,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,613,959,996,3,99,2,2020,7,5,2,1,2,2,2,1,2,5,1,6,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,-1,4,2,1,41032,41032222001,11.3877010840819
646001,1,222001,5,1,5,2,1,33,1,-2,2,1,8,-7,-7,0,-9,-9,-9,-9,-9,1,1,3,3,-15,-15,-15,2,2,6,2,5,1,-17,5,3,2,0,0,1,1,25,25001,1,1,-20,-20,-20,-20,1,1,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,2,2,3,3,3,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,2,-33,-33,613,722,996,2,1,-34,-34,777,7,2,1,2,1,2,1,1,5,1,7,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,6,2,1,51052,51052222001,39.283493990091
765901,1,262001,6,2,1,2,1,42,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,2,-15,-15,-15,2,2,6,2,5,1,-17,4,2,1,0,0,1,1,16,16002,1,1,-20,-20,-20,-20,1,1,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,712,2,2,2,-31,8,6,1500,1,3,3,2,236,7,2,2,-32,2,2,1,1,2,-33,-33,613,719,996,2,1,-34,-34,3,5,2,1,2,2,2,2,1,4,1,2,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,3,4,2,1,62012,62012262001,57.6292388150479
677601,1,222001,7,1,1,3,1,20,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,2,-15,-15,-15,2,2,6,2,6,2,2,6,0,6,0,3,2,1,7,7027,2,1,-20,-20,-20,-20,2,1,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,2,2,4,3,4,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,3,-33,-33,613,719,996,1,1,-34,-34,2,6,2,1,2,1,2,1,2,3,1,7,1,2,20040001,3,2,-39,-39,-39,7,-41,-41,2,-42,-42,-42,-42,-42,-42,-42,-42,2,777,7,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,1,1,2,2,2,2,2,2,2,2,97,97,97,97,-1,4,3,1,71013,71013222001,683.004056690217
872801,1,282001,7,1,1,3,1,25,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,6,1,-14,-14,1,2,2,6,2,6,2,2,7,1,4,2,3,2,1,21,21063,1,1,-20,-20,-20,-20,1,1,1,2,1,2,2,2,2,2,2,2,2,1,-23,2,2,4,3,4,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,3,-33,-33,613,719,996,1,1,-34,-34,7,3,2,1,2,1,2,1,1,4,1,7,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,1,1,2,2,2,2,2,97,97,97,2,97,97,97,-1,2,2,1,71013,71013282001,1319.7974695329
193203,1,62003,4,1,1,3,1,38,1,-2,2,1,6,2,2,2,0,-10,-10,-10,2,1,1,3,3,-15,-15,-15,2,2,4,2,5,1,-17,4,0,4,0,2,1,1,14,14039,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,610,4,-30,2,-31,14,6,9999998,98,98,1,3,112,6,2,2,-32,2,2,2,2,2,-33,-33,612,721,996,3,1,-34,-34,2,1,1,1,1,2,2,2,1,0,-36,-36,1,1,80370001,3,2,-39,-39,-39,5,-41,-41,1,8,8031,803120000,2,2,1,1,2,1,2,3,1,4,1,10,6,1,1,1,2,2,2,10,2010,2010,2,1,1,111,4,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,6,3,1,41013,41013062003,276.316389138
470102,1,182002,4,1,3,2,1,54,1,-2,2,1,3,2,2,1,0,-10,-10,-10,1,1,1,6,1,-14,-14,1,2,2,6,2,5,1,-17,8,1,5,2,3,2,1,32,32010,2,1,-20,-20,-20,-20,2,2,1,1,1,2,2,2,2,1,2,2,2,1,-23,2,2,2,5,1,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,3,-33,-33,611,712,996,4,1,-34,-34,6,3,2,1,2,2,2,2,1,4,2,-37,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,3,1988,2000,2,1,1,111,4,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,-1,2,2,1,41032,41032182002,16.6319847286526
467602,1,182002,4,1,3,2,1,65,1,-2,2,1,3,2,2,0,-9,-9,-9,-9,-9,1,1,6,1,-14,-14,1,2,2,6,2,5,1,-17,5,0,3,2,3,2,1,5,5035,2,1,-20,-20,-20,-20,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,611,712,996,4,1,-34,-34,6,3,2,1,2,2,2,2,1,4,2,-37,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,-1,2,2,1,41032,41032182002,28.335973971258
