folio,unidad,trim,region,ciudad,punto,turno,sexo,edad,nacio,origen,viveloc,paisvive,razon,trabaja,regresa,p1,p1_1,p1_1_1,p1_1_1_1_1,p1_1_1_1_2,p1_2,p2,p2_1,p2_1_1a,p2_1_1n,p2_1_2a,p2_1_2n,p3,p4,p4_1,p5,p6,p7,p8,p8_1,p9,p9_1_1,p9_1_2,p9_1_3,p9_2,p9_3,p10p,p10e,p10m,p10u,p11,p11_1p,p11_1e,p11_1m,p11_1u,p11_1u_b,p12,p13,p13_1_1,p13_1_2,p13_1_3,p13_1_4,p13_1_5,p13_1_6,p13_1_7,p13_1_8,p13_1_9,p13_1_10,p14,p14_1,p14_2,p14_3,p14_3_1c,p14_3_1t,p14_4,p15_1,p15_2,p15_3,p15_4,p15_4_1,p15_5,p15_6,p15_7c,p15_7u,p15_7t,p15_8,p15_9,p15_10,p15_11,p15_12_1,p15_12_2,p15_12_3,p15_12_4,p15_12_5,p15_12_6,p15_12_7,p15_13,p15_13_1_1,p15_13_1_2,p16_1,p16_2,p16_3,p17,p18,p19,p19_1,p20c,p20t,p20_1_0_1,p20_1_0_2,p20_1_0_3,p20_1_0_4,p20_1_0_5,p20_1_0_6,p20_2,p20_3,p20_4,p20_4_1,p21,p21_1,p21_2,p21_3,p22,p22_1,p22_2c,p22_2u,p23,p24,p24_1,p25,p25_1es,p25_1cn,p25_1cd,p25_2_1,p25_2_2,p25_2_3,p25_2_4,p25_2_5,p25_3,p26c,p26t,p27,p27_1,p27_2,p27_3c,p27_3t,p28_1,p28_2,p28_3,p28_4,p29,p29_1,p30,p30_1,p31,p32,p33,p34,p34_1,p35,p36,p37,p37_1_1,p37_1_2,p37_1_3,p37_1_4,p37_1_5,p37_1_6,p38_1,p38_2,p38_3,p38_4,p39_1,p39_2,p39_3,oficio_origen,nivel,lug_des,filtro,estrato,upm,ponfin3
1311,12011,4,5,1,5,2,2,29,1,-2,2,1,3,2,2,0,-9,-9,-9,-9,-9,1,1,3,3,-15,-15,-15,2,2,6,2,6,2,2,5,1,99,0,2,2,1,25,25006,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,2,4,-27,-27,2,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,2,-33,-33,511,996,996,5,1,-34,-34,997,97,2,1,2,2,2,2,1,4,1,7,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,6,2,1,51052,51052012011,23.5516255802776
140112,102012,4,5,1,2,2,1,23,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,3,-15,-15,-15,2,2,6,2,6,2,2,7,3,3,1,2,2,1,25,25001,2,1,-20,-20,-20,-20,2,2,1,2,1,2,2,2,2,2,2,2,2,1,-23,1,-25,-25,-25,-25,611,1,2,2,-31,8,5,200,1,2,1,6,111,6,2,2,-32,2,2,2,2,3,-33,-33,611,264,996,2,1,-34,-34,777,7,2,1,2,1,2,1,1,4,1,3,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,1,6,2,1,51022,51022102012,23.4831619333067
140012,102012,4,5,1,2,2,2,18,1,-2,2,1,7,-8,-8,1,0,-10,-10,-10,0,1,1,3,3,-15,-15,-15,2,2,6,2,6,2,2,5,0,5,0,1,2,1,25,25011,2,1,-20,-20,-20,-20,2,1,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,4,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,998,996,996,2,1,-34,-34,777,7,2,1,2,1,2,2,1,4,1,7,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,6,2,1,51022,51022102012,23.4831619333067
139012,102012,4,5,1,2,2,1,30,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,2,-15,-15,-15,2,2,6,2,6,1,-17,1,-18,-18,-18,-18,-18,1,26,26030,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,2,2,3,3,2,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,3,-33,-33,511,996,996,1,1,-34,-34,5,6,2,1,2,2,2,2,1,4,1,7,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,4,2,1,51022,51022102012,23.4831619333067
138212,102012,4,5,1,2,2,2,60,1,-2,2,1,3,2,2,1,0,-10,-10,-10,1,1,1,3,3,-15,-15,-15,2,2,6,2,5,2,1,2,0,2,0,0,2,1,14,14039,2,1,-20,-20,-20,-20,2,2,1,2,1,2,2,2,2,2,2,2,2,2,5,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,998,996,996,4,97,2,2019,997,97,2,1,2,1,2,2,1,4,2,-37,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,-1,6,2,1,51022,51022102012,23.4831619333067
138112,102012,4,5,1,2,2,1,65,1,-2,2,1,3,2,2,1,0,-10,-10,-10,1,1,1,3,10,-15,-15,-15,2,2,6,2,5,1,-17,2,0,2,0,1,1,1,14,14039,2,1,-20,-20,-20,-20,2,2,1,2,1,2,2,2,2,2,2,2,2,2,7,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,233,996,996,4,97,2,2019,997,97,2,1,2,1,2,2,1,4,2,-37,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,-1,7,2,1,51022,51022102012,23.4831619333067
137212,102012,4,5,1,2,2,1,29,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,3,-15,-15,-15,2,2,6,2,6,1,-17,1,-18,-18,-18,-18,-18,1,26,26035,1,1,-20,-20,-20,-20,1,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,2,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,923,996,996,3,97,2,2020,4,2,2,1,2,2,2,2,1,4,1,3,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,1,6,1,4,6,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,-1,6,2,1,51022,51022102012,23.4831619333067
313911,142011,4,5,1,5,2,1,33,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,3,-15,-15,-15,2,2,6,2,6,1,-17,1,-18,-18,-18,-18,-18,1,15,15023,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,2,6,-27,-27,6,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,2,-33,-33,421,996,996,3,97,2,2020,997,97,2,1,2,2,2,2,2,3,1,4,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,6,2,1,51052,51052142011,23.2331884080469
310910,232010,4,5,1,4,2,1,25,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,3,-15,-15,-15,2,2,6,2,6,1,-17,1,-18,-18,-18,-18,-18,1,25,25001,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,2,2,2,5,6,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,3,-33,-33,999,996,996,1,1,-34,-34,997,97,2,1,2,1,2,1,1,4,1,3,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,6,2,1,51042,51042232010,23.003913404
310110,232010,4,5,1,4,2,1,23,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,3,-15,-15,-15,2,2,6,2,6,2,2,6,1,5,0,2,2,1,25,25011,1,1,-20,-20,-20,-20,1,1,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,2,2,1,5,4,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,2,-33,-33,611,996,996,1,1,-34,-34,777,7,2,1,2,1,2,1,1,4,1,3,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,6,2,1,51042,51042232010,23.003913404
267112,212012,4,5,1,2,2,2,26,1,-2,2,1,8,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,3,-15,-15,-15,2,2,6,2,6,2,2,7,1,6,0,2,2,1,25,25002,1,1,-20,-20,-20,-20,1,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,5,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,751,996,996,5,1,-34,-34,777,7,2,1,2,1,2,2,1,4,1,3,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,6,2,1,51022,51022212012,22.5856602511691
264612,212012,4,5,1,2,2,1,32,1,-2,2,1,7,-8,-8,5,0,-10,-10,-10,0,1,1,3,3,-15,-15,-15,2,2,6,2,5,1,-17,2,0,2,0,1,1,1,26,26030,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,712,1,1,1,2,10,6,9999999,99,99,1,6,237,7,2,2,-32,2,2,2,2,2,-33,-33,922,996,996,3,1,-34,-34,997,97,2,1,2,2,2,2,2,5,1,2,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,3,6,2,1,51022,51022212012,22.5856602511691
264512,212012,4,5,1,2,2,1,35,1,-2,2,1,7,-8,-8,5,0,-10,-10,-10,0,1,1,3,3,-15,-15,-15,2,2,6,2,5,1,-17,4,1,2,1,2,1,1,26,26030,2,1,-20,-20,-20,-20,2,2,1,2,1,2,2,2,2,2,2,2,2,1,-23,1,-25,-25,-25,-25,712,1,1,1,2,10,6,9999999,99,99,1,6,236,7,2,2,-32,2,2,2,2,3,-33,-33,712,996,996,3,1,-34,-34,997,97,2,1,2,1,2,2,1,5,1,2,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,3,6,2,1,51022,51022212012,22.5856602511691
264412,212012,4,5,1,2,2,1,30,1,-2,2,1,7,-8,-8,5,0,-10,-10,-10,0,1,1,3,10,-15,-15,-15,2,2,6,2,5,1,-17,3,1,2,0,2,1,1,26,26030,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,226,2,1,1,2,10,6,9999999,99,99,1,6,237,7,2,2,-32,2,2,2,2,2,-33,-33,226,996,996,3,97,1,-35,997,97,2,1,2,1,2,1,2,5,1,2,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,6,7,2,1,51022,51022212012,22.5856602511691
89111,42011,4,5,1,5,3,1,35,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,3,-15,-15,-15,2,2,6,2,6,1,-17,1,-18,-18,-18,-18,-18,1,26,26036,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,2,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,821,996,996,2,97,2,2020,4,2,2,1,2,1,2,1,1,4,1,3,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,-1,6,2,1,51053,51053042011,22.5144681400344
88311,42011,4,5,1,5,3,2,28,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,10,-15,-15,-15,2,2,6,2,6,2,2,4,0,4,0,4,2,1,14,14030,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,2,2,2,5,1,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,3,-33,-33,815,996,996,2,1,-34,-34,777,7,2,1,2,1,2,1,1,4,1,3,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,7,2,1,51053,51053042011,22.5144681400344
87711,42011,4,5,1,5,3,1,62,1,-2,2,1,3,2,2,1,0,-10,-10,-10,1,1,1,3,3,-15,-15,-15,2,2,6,2,5,1,-17,2,0,2,0,0,1,1,15,15025,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,7,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,531,996,996,4,97,2,2019,997,97,2,1,2,2,2,1,1,4,2,-37,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,-1,6,2,1,51053,51053042011,22.5144681400344
87611,42011,4,5,1,5,3,2,60,1,-2,2,1,3,2,2,1,0,-10,-10,-10,1,1,1,3,3,-15,-15,-15,2,2,6,2,5,2,1,2,0,2,0,0,2,1,15,15025,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,5,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,998,996,996,4,97,2,2019,997,97,2,1,2,1,2,1,1,4,2,-37,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,-1,6,2,1,51053,51053042011,22.5144681400344
31111,42011,4,5,1,5,3,1,19,1,-2,2,1,3,2,2,0,-9,-9,-9,-9,-9,1,1,3,3,-15,-15,-15,2,2,6,2,6,2,2,5,0,5,0,3,2,1,14,14039,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,4,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,2,-33,-33,217,996,996,4,1,-34,-34,997,97,2,1,2,2,2,2,1,4,2,-37,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,6,2,1,51053,51053042011,22.5144681400344
30111,42011,4,5,1,5,3,1,32,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,4,8,-15,-15,-15,2,2,6,2,6,1,-17,1,-18,-18,-18,-18,-18,1,25,25001,2,2,1,26,26030,2,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,214,2,1,2,-31,6,3,9999999,99,99,2,1,541,1,2,2,-32,2,2,2,2,2,-33,-33,214,996,996,3,2,2,2019,3,2,2,1,2,2,2,2,2,3,1,6,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,1,6,1,8,6,2,2,2,2,2,2,1,-47,2019,2,1,1,999,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,6,7,2,1,51053,51053042011,22.5144681400344
30011,42011,4,5,1,5,3,1,26,1,-2,2,1,8,-8,-8,1,0,-10,-10,-10,1,1,1,3,2,-15,-15,-15,2,2,6,2,5,1,-17,2,0,2,0,0,1,1,18,18017,2,1,-20,-20,-20,-20,2,1,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,2,2,3,3,2,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,2,-33,-33,835,712,996,1,1,-34,-34,777,7,2,1,2,1,2,1,1,5,1,7,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,4,2,1,51053,51053042011,22.5144681400344
210010,162010,4,5,1,2,2,1,45,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,3,-15,-15,-15,2,2,6,2,5,1,-17,4,2,2,0,2,1,1,18,18004,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,2,2,3,5,2,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,3,-33,-33,712,996,996,2,1,-34,-34,777,7,2,1,2,1,2,1,1,4,1,2,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,6,2,1,51022,51022162010,22.0649776731412
209310,162010,4,5,1,2,2,1,60,1,-2,2,1,3,2,2,1,0,-10,-10,-10,1,1,1,3,3,-15,-15,-15,2,2,6,2,5,1,-17,2,0,2,0,1,1,1,14,14079,1,1,-20,-20,-20,-20,1,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,7,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,422,996,996,4,1,-34,-34,997,97,2,1,2,2,2,2,1,4,2,-37,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,-1,6,2,1,51022,51022162010,22.0649776731412
209210,162010,4,5,1,2,2,2,55,1,-2,2,1,3,2,2,1,0,-10,-10,-10,1,1,1,3,3,-15,-15,-15,2,2,6,2,5,2,1,2,0,2,0,1,2,1,14,14079,1,1,-20,-20,-20,-20,1,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,5,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,998,996,996,4,1,-34,-34,997,97,2,1,2,2,2,2,1,4,2,-37,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,-1,6,2,1,51022,51022162010,22.0649776731412
203110,162010,4,5,1,2,2,1,26,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,2,-15,-15,-15,2,2,6,2,5,1,-17,4,2,2,0,1,1,1,25,25015,2,1,-20,-20,-20,-20,2,1,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,622,5,-30,2,-31,7,5,900,1,3,1,1,113,8,2,2,-32,2,2,2,2,2,-33,-33,622,712,996,2,1,-34,-34,777,7,2,1,2,1,2,2,1,4,1,5,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,1,4,2,1,51022,51022162010,22.0649776731412
202110,162010,4,5,1,2,2,1,19,1,-2,2,1,3,2,2,0,-9,-9,-9,-9,-9,1,1,3,3,-15,-15,-15,2,2,6,2,6,2,2,8,1,6,1,4,2,1,5,5035,2,1,-20,-20,-20,-20,2,2,1,2,1,2,2,2,2,2,2,2,2,1,-23,2,3,-27,-27,1,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,2,-33,-33,963,996,996,5,1,-34,-34,997,97,2,1,2,2,2,2,1,4,1,7,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,6,2,1,51022,51022162010,22.0649776731412
190310,132010,4,5,1,5,3,1,46,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,6,-15,-15,-15,2,2,6,2,5,1,-17,4,0,4,0,1,1,1,25,25001,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,264,5,-30,2,-31,10,6,9999999,99,99,1,1,238,1,2,2,-32,2,2,2,2,2,-33,-33,264,996,996,3,97,2,2019,997,97,2,1,2,2,2,2,2,3,1,6,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,6,7,2,1,51053,51053132010,21.6620181220433
184610,132010,4,5,1,5,3,2,20,1,-2,2,1,7,-8,-8,1,0,-10,-10,-10,0,1,1,3,3,-15,-15,-15,2,2,6,2,6,2,2,6,1,5,0,2,2,1,18,18001,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,5,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,2,-33,-33,734,996,996,2,1,-34,-34,777,7,2,1,2,1,2,2,1,4,1,6,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,6,2,1,51053,51053132010,21.6620181220433
